img,maxrow,maxcol,row,col,pos,score,x1,x2,y1,y2
_DSC8788.tif,2,4,1,1,1,0,800,1066,688,954
_DSC8788.tif,2,4,1,1,2,4,662,920,843,1101
_DSC8788.tif,2,4,1,1,3,2,612,904,1054,1346
_DSC8788.tif,2,4,1,1,4,1,662,972,1273,1583
_DSC8788.tif,2,4,1,1,5,1,1092,1410,1333,1651
_DSC8788.tif,2,4,1,1,6,4,1246,1522,1105,1381
_DSC8788.tif,2,4,1,1,7,0,1144,1436,886,1178
_DSC8788.tif,2,4,1,1,8,1,1032,1316,654,938
_DSC8788.tif,2,4,1,2,1,0,1892,2150,658,916
_DSC8788.tif,2,4,1,2,2,4,1772,2072,843,1143
_DSC8788.tif,2,4,1,2,3,0,1710,2038,1087,1415
_DSC8788.tif,2,4,1,2,4,0,1856,2174,1363,1681
_DSC8788.tif,2,4,1,2,5,0,2270,2562,1281,1573
_DSC8788.tif,2,4,1,2,6,4,2364,2630,1024,1290
_DSC8788.tif,2,4,1,2,7,0,2312,2544,826,1058
_DSC8788.tif,2,4,1,2,8,1,2150,2398,672,920
_DSC8788.tif,2,4,1,3,1,2,3258,3472,792,1006
_DSC8788.tif,2,4,1,3,2,1,3154,3360,924,1130
_DSC8788.tif,2,4,1,3,3,2,3094,3344,1083,1333
_DSC8788.tif,2,4,1,3,4,0,3154,3438,1294,1578
_DSC8788.tif,2,4,1,3,5,0,3472,3722,1349,1599
_DSC8788.tif,2,4,1,3,6,0,3641,3837,1196,1392
_DSC8788.tif,2,4,1,3,7,3,3532,3774,1001,1243
_DSC8788.tif,2,4,1,3,8,2,3502,3734,808,1040
_DSC8788.tif,2,4,1,4,1,1,4272,4478,723,929
_DSC8788.tif,2,4,1,4,2,0,4100,4348,878,1126
_DSC8788.tif,2,4,1,4,3,4,4112,4344,1100,1332
_DSC8788.tif,2,4,1,4,4,0,4152,4444,1312,1604
_DSC8788.tif,2,4,1,4,5,0,4640,4950,1380,1690
_DSC8788.tif,2,4,1,4,6,0,4702,4994,1113,1405
_DSC8788.tif,2,4,1,4,7,4,4624,4890,920,1186
_DSC8788.tif,2,4,1,4,8,0,4530,4762,714,946
_DSC8788.tif,2,4,2,1,1,0,868,1152,1896,2180
_DSC8788.tif,2,4,2,1,2,0,714,998,2080,2364
_DSC8788.tif,2,4,2,1,3,0,602,904,2295,2597
_DSC8788.tif,2,4,2,1,4,1,654,972,2699,3017
_DSC8788.tif,2,4,2,1,5,0,1147,1415,2638,2906
_DSC8788.tif,2,4,2,1,6,0,1272,1574,2372,2674
_DSC8788.tif,2,4,2,1,7,2,1143,1401,1994,2252
_DSC8788.tif,2,4,2,1,8,0,1968,2226,2025,2283
_DSC8788.tif,2,4,2,2,1,0,1814,2114,2209,2509
_DSC8788.tif,2,4,2,2,2,0,1827,2093,2218,2484
_DSC8788.tif,2,4,2,2,3,0,1796,2080,2454,2738
_DSC8788.tif,2,4,2,2,4,1,1994,2236,2681,2923
_DSC8788.tif,2,4,2,2,5,0,2296,2562,2670,2936
_DSC8788.tif,2,4,2,2,6,1,2472,2704,2458,2690
_DSC8788.tif,2,4,2,2,7,0,2316,2582,2278,2544
_DSC8788.tif,2,4,2,2,8,2,2232,2480,2038,2286
_DSC8788.tif,2,4,2,3,1,4,3258,3490,1942,2174
_DSC8788.tif,2,4,2,3,2,2,3090,3364,2132,2406
_DSC8788.tif,2,4,2,3,3,2,3008,3292,2351,2635
_DSC8788.tif,2,4,2,3,4,0,3128,3412,2617,2901
_DSC8788.tif,2,4,2,3,5,3,3597,3855,2588,2846
_DSC8788.tif,2,4,2,3,6,1,3670,3920,2359,2609
_DSC8788.tif,2,4,2,3,7,1,3512,3760,2184,2432
_DSC8788.tif,2,4,2,3,8,0,3524,3782,1952,2210
_DSC8788.tif,2,4,2,4,1,3,4470,4718,1961,2209
_DSC8788.tif,2,4,2,4,2,0,4362,4636,2132,2406
_DSC8788.tif,2,4,2,4,3,0,4298,4590,2351,2643
_DSC8788.tif,2,4,2,4,4,0,4280,4590,2583,2893
_DSC8788.tif,2,4,2,4,5,3,4705,5005,2536,2836
_DSC8788.tif,2,4,2,4,7,0,4713,4955,2200,2442
_DSC8788.tif,2,4,2,4,8,0,4744,5002,1969,2227
_DSC1158.TIF,3,3,1,2,3,2,1848,2152,1214,1518
_DSC1158.TIF,3,3,1,2,4,4,2400,2676,1190,1466
_DSC1158.TIF,3,3,1,2,5,4,2370,2638,928,1196
_DSC1158.TIF,3,3,1,2,6,3,2294,2552,676,934
_DSC1158.TIF,3,3,2,1,3,3,630,990,2258,2618
_DSC1158.TIF,3,3,2,1,4,4,1410,1780,2167,2537
_DSC1158.TIF,3,3,2,1,5,4,1324,1676,1847,2199
_DSC1158.TIF,3,3,2,1,6,3,1172,1524,1424,1776
_DSC1158.TIF,3,3,2,3,2,5,2238,2628,2357,2747
_DSC1158.TIF,3,3,2,3,4,2,2894,3284,2776,3166
_DSC1158.TIF,3,3,2,3,5,6,2876,3256,2405,2785
_DSC1158.TIF,3,3,2,3,6,4,2762,3122,2063,2423
_DSC1158.TIF,3,3,3,1,2,4,638,934,3722,4018
_DSC1158.TIF,3,3,3,1,4,2,1228,1696,3931,4399
_DSC1158.TIF,3,3,3,1,5,5,1248,1610,3627,3989
_DSC1158.TIF,3,3,3,1,6,3,1096,1504,3295,3703
_DSC1158.TIF,3,3,3,3,2,2,2332,2666,3870,4204
_DSC1158.TIF,3,3,3,3,4,3,2942,3314,4226,4598
_DSC1158.TIF,3,3,3,3,5,4,2924,3294,3851,4221
_DSC1158.TIF,3,3,3,3,6,3,2780,3122,3599,3941
DSC_3613.tif,3,3,1,2,1,4,1552,1846,726,1020
DSC_3613.tif,3,3,1,2,2,5,1370,1698,920,1248
DSC_3613.tif,3,3,1,2,3,4,1437,1741,1248,1552
DSC_3613.tif,3,3,2,1,4,4,1172,1492,2158,2478
DSC_3613.tif,3,3,2,1,5,5,1188,1492,1845,2149
DSC_3613.tif,3,3,2,1,6,4,1114,1390,1552,1828
DSC_3613.tif,3,3,2,3,4,3,2612,2916,2305,2609
DSC_3613.tif,3,3,2,3,5,4,2654,2958,1946,2250
DSC_3613.tif,3,3,2,3,6,4,2562,2856,1657,1951
DSC_3613.tif,3,3,3,1,1,4,674,952,2928,3206
DSC_3613.tif,3,3,3,1,2,4,582,860,3185,3463
DSC_3613.tif,3,3,3,1,3,3,608,936,3459,3787
DSC_3613.tif,3,3,3,3,1,4,2035,2355,3076,3396
DSC_3613.tif,3,3,3,3,2,3,1862,2200,3332,3670
DSC_3613.tif,3,3,3,3,3,2,1914,2250,3628,3964
DSC_0111.TIF,3,3,1,1,2,2,309,611,684,986
DSC_0111.TIF,3,3,1,1,4,2,848,1252,996,1400
DSC_0111.TIF,3,3,1,1,5,4,961,1265,734,1038
DSC_0111.TIF,3,3,1,1,6,2,806,1150,440,784
DSC_0111.TIF,3,3,1,3,1,1,2090,2360,485,755
DSC_0111.TIF,3,3,1,3,2,1,1972,2318,750,1096
DSC_0111.TIF,3,3,1,3,3,5,1938,2242,1100,1404
DSC_0111.TIF,3,3,1,3,4,3,2418,2722,1134,1438
DSC_0111.TIF,3,3,2,2,1,3,1240,1508,1868,2136
DSC_0111.TIF,3,3,2,2,2,2,1139,1475,2124,2460
DSC_0111.TIF,3,3,2,2,3,4,1070,1442,2388,2760
DSC_0111.TIF,3,3,2,2,4,1,1682,1994,2402,2714
DSC_0111.TIF,3,3,3,1,2,0,448,784,3266,3602
DSC_0111.TIF,3,3,3,1,4,1,1012,1400,3644,4032
DSC_0111.TIF,3,3,3,1,5,3,1028,1358,3341,3671
DSC_0111.TIF,3,3,3,1,6,0,906,1236,3016,3346
DSC_0111.TIF,3,3,3,3,1,0,2106,2418,3151,3463
DSC_0111.TIF,3,3,3,3,2,1,1968,2314,3446,3792
DSC_0111.TIF,3,3,3,3,3,2,1916,2246,3808,4138
DSC_0111.TIF,3,3,3,3,4,1,2503,2917,3732,4146
DSC_0212.TIF,3,3,1,1,1,5,590,844,851,1105
DSC_0212.TIF,3,3,1,1,2,4,439,735,1104,1400
DSC_0212.TIF,3,3,1,1,3,4,422,692,1382,1652
DSC_0212.TIF,3,3,1,1,6,2,868,1156,771,1059
DSC_0212.TIF,3,3,1,3,3,1,2082,2368,1298,1584
DSC_0212.TIF,3,3,1,3,4,5,2630,2924,1396,1690
DSC_0212.TIF,3,3,1,3,5,2,2638,2874,1122,1358
DSC_0212.TIF,3,3,1,3,6,0,2570,2832,834,1096
DSC_0212.TIF,3,3,2,2,1,3,1454,1748,1998,2292
DSC_0212.TIF,3,3,2,2,6,1,1744,1980,2040,2276
DSC_0212.TIF,3,3,3,1,2,2,623,911,3690,3978
DSC_0212.TIF,3,3,3,1,5,4,1151,1455,3648,3952
DSC_0212.TIF,3,3,3,3,3,3,2250,2578,4096,4424
DSC_0212.TIF,3,3,3,3,4,1,2739,3059,4138,4458
_DSC1333.TIF,3,3,1,2,2,5,1400,1914,729,1243
_DSC1333.TIF,3,3,1,2,4,1,2104,2524,1114,1534
_DSC1333.TIF,3,3,1,2,5,4,2081,2461,744,1124
_DSC1333.TIF,3,3,1,2,6,4,2018,2324,429,735
_DSC1333.TIF,3,3,2,1,1,4,886,1248,1838,2200
_DSC1333.TIF,3,3,2,1,4,3,1352,1752,2518,2918
_DSC1333.TIF,3,3,2,1,5,5,1324,1734,2085,2495
_DSC1333.TIF,3,3,2,1,6,4,1228,1572,1789,2133
_DSC1333.TIF,3,3,2,3,1,4,2248,2618,2024,2394
_DSC1333.TIF,3,3,2,3,2,4,2142,2504,2304,2666
_DSC1333.TIF,3,3,2,3,3,1,2218,2580,2594,2956
_DSC1333.TIF,3,3,2,3,5,5,2814,3138,2162,2486
_DSC1333.TIF,3,3,3,1,2,6,858,1248,3870,4260
_DSC1333.TIF,3,3,3,1,4,0,1534,1896,4107,4469
_DSC1333.TIF,3,3,3,1,5,6,1496,1886,3751,4141
_DSC1333.TIF,3,3,3,1,6,4,1372,1724,3508,3860
_DSC1333.TIF,3,3,3,3,3,4,2248,2704,4370,4826
_DSC1333.TIF,3,3,3,3,4,4,2962,3304,4318,4660
_DSC1333.TIF,3,3,3,3,5,3,2856,3276,3898,4318
_DSC1333.TIF,3,2,3,3,6,2,2704,3076,3565,3937
DSC_0108.TIF,3,3,1,1,1,0,469,831,220,582
DSC_0108.TIF,3,3,1,1,6,1,830,1134,220,524
DSC_0108.TIF,3,3,1,3,2,0,2040,2478,620,1058
DSC_0108.TIF,3,3,1,3,5,4,2693,3047,726,1080
DSC_0108.TIF,3,3,2,2,2,4,1201,1547,1854,2200
DSC_0108.TIF,3,3,2,2,5,0,1736,2074,1866,2204
DSC_0108.TIF,3,3,3,1,3,1,383,789,3614,4020
DSC_0108.TIF,3,3,3,1,4,0,1004,1390,3578,3964
DSC_0108.TIF,3,3,3,3,2,0,1910,2238,3320,3648
DSC_0108.TIF,3,3,3,3,5,0,2516,2844,3346,3674
_DSC0765.tif,3,3,1,2,1,3,1666,1972,957,1263
_DSC0765.tif,3,3,1,2,2,3,1420,1790,1187,1557
_DSC0765.tif,3,3,1,2,3,2,1476,1866,1524,1914
_DSC0765.tif,3,3,2,1,1,2,501,881,1972,2352
_DSC0765.tif,3,3,2,1,2,1,433,863,2370,2800
_DSC0765.tif,3,3,2,1,3,0,468,934,2790,3256
_DSC0765.tif,3,3,2,3,4,0,2990,3390,2904,3304
_DSC0765.tif,3,3,2,3,5,2,2913,3323,2542,2952
_DSC0765.tif,3,3,2,3,6,2,2828,3160,2224,2556
_DSC0765.tif,3,3,3,1,4,1,1347,1767,4426,4846
_DSC0765.tif,3,3,3,1,5,2,1335,1705,4066,4436
_DSC0765.tif,3,3,3,1,6,1,1258,1572,3756,4070
_DSC0765.tif,3,3,3,3,1,3,2414,2766,3960,4312
_DSC0765.tif,3,3,3,3,2,3,2190,2590,4246,4646
_DSC0765.tif,3,3,3,3,3,2,2362,2704,4665,5007
_DSC9856.tif,2,4,1,1,1,0,508,826,477,795
_DSC9856.tif,2,4,1,1,2,0,254,642,733,1121
_DSC9856.tif,2,4,1,1,3,1,230,642,1112,1524
_DSC9856.tif,2,4,1,1,4,0,896,1270,1052,1426
_DSC9856.tif,2,4,1,1,5,4,816,1146,738,1068
_DSC9856.tif,2,4,1,2,1,0,1784,2088,464,768
_DSC9856.tif,2,4,1,2,2,0,1598,1952,782,1136
_DSC9856.tif,2,4,1,2,3,2,1746,2094,1112,1460
_DSC9856.tif,2,4,1,2,4,0,2180,2556,952,1328
_DSC9856.tif,2,4,1,2,5,3,2196,2482,636,922
_DSC9856.tif,2,4,1,3,1,4,3344,3644,450,750
_DSC9856.tif,2,4,1,3,3,0,3225,3631,1022,1428
_DSC9856.tif,2,4,1,3,4,1,3752,4144,1033,1425
_DSC9856.tif,2,4,1,3,5,0,3738,4106,626,994
_DSC9856.tif,2,4,1,4,1,5,4626,4880,458,712
_DSC9856.tif,2,4,1,4,2,0,4354,4716,791,1153
_DSC9856.tif,2,4,1,4,3,0,4506,4868,1114,1476
_DSC9856.tif,2,4,1,4,4,4,4948,5302,998,1352
_DSC9856.tif,2,4,1,4,5,0,4915,5265,578,928
_DSC9856.tif,2,4,2,1,1,0,522,832,2248,2558
_DSC9856.tif,2,4,2,1,2,5,402,724,2540,2862
_DSC9856.tif,2,4,2,1,3,0,418,740,2832,3154
_DSC9856.tif,2,4,2,1,4,0,947,1283,2672,3008
_DSC9856.tif,2,4,2,1,5,0,892,1198,2348,2654
_DSC9856.tif,2,4,2,2,1,0,1867,2183,2064,2380
_DSC9856.tif,2,4,2,2,2,3,1673,2015,2400,2742
_DSC9856.tif,2,4,2,2,3,0,1828,2190,2751,3113
_DSC9856.tif,2,4,2,2,4,0,2291,2653,2584,2946
_DSC9856.tif,2,4,2,2,5,2,2257,2587,2146,2476
_DSC9856.tif,2,4,2,3,1,2,3256,3592,2038,2374
_DSC9856.tif,2,4,2,3,2,0,3154,3542,2310,2698
_DSC9856.tif,2,4,2,3,3,4,3268,3586,2675,2993
_DSC9856.tif,2,4,2,3,4,0,3700,4024,2421,2745
_DSC9856.tif,2,4,2,3,5,0,3589,3925,2076,2412
_DSC9856.tif,2,4,2,4,1,3,4588,4880,2060,2352
_DSC9856.tif,2,4,2,4,2,0,4456,4748,2336,2628
_DSC9856.tif,2,4,2,4,3,4,4554,4820,2622,2888
_DSC9856.tif,2,4,2,4,4,1,5026,5370,2570,2914
_DSC9856.tif,2,4,2,4,5,0,4988,5318,2172,2502
DSC_9237.TIF,3,3,1,1,1,5,593,879,208,494
DSC_9237.TIF,3,3,1,1,6,6,920,1206,200,486
DSC_9237.TIF,3,3,1,3,2,3,3624,3908,428,712
DSC_9237.TIF,3,3,1,3,5,4,4156,4464,453,761
DSC_9237.TIF,3,3,2,2,1,2,2092,2418,822,1148
DSC_9237.TIF,3,3,2,2,6,3,2428,2714,814,1100
DSC_9237.TIF,3,3,3,1,1,4,766,1064,1570,1868
DSC_9237.TIF,3,3,3,1,6,5,1069,1389,1542,1862
DSC_9237.TIF,3,3,3,3,2,3,3494,3824,1925,2255
DSC_9237.TIF,3,3,3,3,5,3,4107,4377,2036,2306
_DSC9858.tif,2,4,1,1,1,2,604,788,741,925
_DSC9858.tif,2,4,1,1,2,4,481,683,896,1098
_DSC9858.tif,2,4,1,1,3,5,414,660,1080,1326
_DSC9858.tif,2,4,1,1,4,4,369,661,1276,1568
_DSC9858.tif,2,4,1,1,5,0,890,1162,1296,1568
