img,maxrow,maxcol,row,col,pos,score,x1,x2,y1,y2
DSC_0111.TIF,3,3,1,1,2,2,296,608,674,986
DSC_0111.TIF,3,3,1,1,4,2,895,1189,1038,1332
DSC_0111.TIF,3,3,1,1,5,4,987,1257,750,1020
DSC_0111.TIF,3,3,1,1,6,2,826,1164,430,768
DSC_0111.TIF,3,3,1,3,1,1,2125,2385,482,742
DSC_0111.TIF,3,3,1,3,2,1,2001,2305,776,1080
DSC_0111.TIF,3,3,1,3,3,5,1964,2250,1092,1378
DSC_0111.TIF,3,3,2,2,1,3,1231,1517,1838,2124
DSC_0111.TIF,3,3,2,2,2,2,1139,1501,2090,2452
DSC_0111.TIF,3,3,2,2,3,3,1109,1463,2376,2730
DSC_0111.TIF,3,3,2,2,4,3,1602,2014,2330,2742
DSC_0111.TIF,3,3,3,1,4,2,1038,1424,3649,4035
DSC_0111.TIF,3,3,3,1,5,3,1020,1374,3341,3695
DSC_0111.TIF,3,3,3,1,6,1,952,1180,3063,3291
DSC_0111.TIF,3,3,3,3,1,1,2150,2436,3182,3468
DSC_0111.TIF,3,3,3,3,2,1,1994,2330,3464,3800
DSC_0111.TIF,3,3,3,3,3,3,1905,2191,3826,4112
DSC_0111.TIF,3,3,3,3,4,0,2502,2916,3733,4147
DSC_0212.TIF,3,3,1,1,1,5,624,844,855,1075
DSC_0212.TIF,3,3,1,1,2,4,438,726,1070,1358
DSC_0212.TIF,3,3,1,1,3,4,410,722,1324,1636
DSC_0212.TIF,3,3,1,1,6,3,910,1180,784,1054
DSC_0212.TIF,3,3,1,3,3,3,2124,2352,1332,1560
DSC_0212.TIF,3,3,1,3,4,4,2655,2907,1408,1660
DSC_0212.TIF,3,3,1,3,5,3,2658,2878,1104,1324
DSC_0212.TIF,3,3,1,3,6,0,2613,2831,844,1062
DSC_0212.TIF,3,3,2,2,1,3,1484,1754,2014,2284
DSC_0212.TIF,3,3,2,2,4,4,1770,2074,2519,2823
DSC_0212.TIF,3,3,2,2,6,2,1741,2001,1998,2258
DSC_0212.TIF,3,3,3,1,2,3,624,928,3674,3978
DSC_0212.TIF,3,3,3,1,5,4,1156,1424,3666,3934
DSC_0212.TIF,3,3,3,3,1,1,2402,2620,3632,3850
DSC_0212.TIF,3,3,3,3,2,1,2360,2696,3788,4124
DSC_0212.TIF,3,3,3,3,3,4,2258,2546,4086,4374
_DSC1333.TIF,3,3,1,2,2,5,1428,1886,724,1182
_DSC1333.TIF,3,3,1,2,4,2,2124,2504,1110,1490
_DSC1333.TIF,3,3,1,2,5,5,2028,2552,667,1191
_DSC1333.TIF,3,3,1,2,6,5,2000,2400,382,782
_DSC1333.TIF,3,3,2,1,1,4,906,1266,1877,2237
_DSC1333.TIF,3,3,2,1,4,3,1372,1818,2491,2937
_DSC1333.TIF,3,3,2,1,5,4,1248,1752,2033,2537
_DSC1333.TIF,3,3,2,1,6,4,1190,1562,1743,2115
_DSC1333.TIF,3,3,2,3,1,5,2272,2642,2010,2380
_DSC1333.TIF,3,3,2,3,2,5,2162,2494,2309,2641
_DSC1333.TIF,3,3,2,3,3,1,2218,2638,2556,2976
_DSC1333.TIF,3,3,2,3,5,4,2762,3142,2105,2485
_DSC1333.TIF,3,3,3,1,2,6,744,1304,3761,4321
_DSC1333.TIF,3,3,3,1,4,1,1481,1899,4094,4512
_DSC1333.TIF,3,3,3,1,5,6,1500,1880,3732,4112
_DSC1333.TIF,3,3,3,1,6,5,1286,1800,3404,3918
_DSC1333.TIF,3,3,3,3,3,4,2190,2694,4341,4845
_DSC1333.TIF,3,3,3,3,4,4,2808,3266,4222,4680
_DSC1333.TIF,3,3,3,3,5,3,2800,3284,3842,4326
_DSC1333.TIF,3,3,3,3,6,2,2618,3170,3499,4051
DSC_0108.TIF,3,3,1,1,1,0,452,822,220,590
DSC_0108.TIF,3,3,1,1,6,1,814,1176,162,524
DSC_0108.TIF,3,3,1,3,2,0,2026,2524,624,1122
DSC_0108.TIF,3,3,1,3,5,2,2662,3050,705,1093
DSC_0108.TIF,3,3,2,2,1,0,1290,1610,1534,1854
DSC_0108.TIF,3,3,2,2,2,2,1188,1542,1837,2191
DSC_0108.TIF,3,3,2,2,3,0,1180,1552,2229,2601
DSC_0108.TIF,3,3,2,2,5,0,1660,2116,1811,2267
DSC_0108.TIF,3,3,3,1,3,1,338,860,3577,4099
DSC_0108.TIF,3,3,3,1,4,1,1025,1421,3556,3952
DSC_0108.TIF,3,3,3,3,2,0,1904,2276,3299,3671
DSC_0108.TIF,3,3,3,3,5,0,2436,2856,3291,3711
_DSC0765.tif,3,3,1,2,1,3,1686,1980,967,1261
_DSC0765.tif,3,3,1,2,2,3,1428,1752,1238,1562
_DSC0765.tif,3,3,1,2,3,2,1490,1928,1476,1914
_DSC0765.tif,3,3,2,1,1,2,506,858,1990,2342
_DSC0765.tif,3,3,2,1,2,1,439,857,2362,2780
_DSC0765.tif,3,3,2,1,3,1,506,906,2775,3175
_DSC0765.tif,3,3,2,3,4,0,2904,3352,2861,3309
_DSC0765.tif,3,3,2,3,5,1,2876,3304,2509,2937
_DSC0765.tif,3,3,2,3,6,1,2846,3152,2251,2557
_DSC0765.tif,3,3,3,1,4,0,1248,1724,4351,4827
_DSC0765.tif,3,3,3,1,5,1,1182,1818,3875,4511
_DSC0765.tif,3,3,3,1,6,1,1182,1628,3728,4174
_DSC0765.tif,3,3,3,3,1,2,2385,2709,3970,4294
_DSC0765.tif,3,3,3,3,2,2,2172,2666,4218,4712
_DSC9856.tif,2,4,1,1,1,0,490,800,493,803
_DSC9856.tif,2,4,1,1,2,0,312,622,776,1086
_DSC9856.tif,2,4,1,1,3,0,274,636,1168,1530
_DSC9856.tif,2,4,1,1,4,0,782,1276,966,1460
_DSC9856.tif,2,4,1,1,5,3,806,1150,711,1055
_DSC9856.tif,2,4,1,2,1,0,1774,2104,426,756
_DSC9856.tif,2,4,1,2,2,0,1572,1964,776,1168
_DSC9856.tif,2,4,1,2,3,1,1688,2094,1057,1463
_DSC9856.tif,2,4,1,2,4,0,2186,2510,972,1296
_DSC9856.tif,2,4,1,2,5,1,2177,2495,616,934
_DSC9856.tif,2,4,1,3,1,3,3376,3644,489,757
_DSC9856.tif,2,4,1,3,2,2,3116,3440,686,1010
_DSC9856.tif,2,4,1,3,3,0,3182,3602,984,1404
_DSC9856.tif,2,4,1,3,4,2,3741,4135,1054,1448
_DSC9856.tif,2,4,1,3,5,0,3760,4122,622,984
_DSC9856.tif,2,4,1,4,1,4,4624,4908,446,730
_DSC9856.tif,2,4,1,4,2,0,4322,4728,734,1140
_DSC9856.tif,2,4,1,4,3,0,4538,4868,1159,1489
_DSC9856.tif,2,4,1,4,4,4,4932,5338,937,1343
_DSC9856.tif,2,4,1,4,5,0,4861,5293,528,960
_DSC9856.tif,2,4,2,1,1,0,514,806,2234,2526
_DSC9856.tif,2,4,2,1,2,5,376,712,2511,2847
_DSC9856.tif,2,4,2,1,3,0,394,756,2806,3168
_DSC9856.tif,2,4,2,1,4,0,946,1212,2675,2941
_DSC9856.tif,2,4,2,1,5,1,882,1200,2336,2654
_DSC9856.tif,2,4,2,2,1,0,1874,2178,2044,2348
_DSC9856.tif,2,4,2,2,2,3,1688,2056,2355,2723
_DSC9856.tif,2,4,2,2,3,0,1752,2152,2720,3120
_DSC9856.tif,2,4,2,2,4,0,2324,2692,2584,2952
_DSC9856.tif,2,4,2,2,5,2,2240,2654,2151,2565
_DSC9856.tif,2,4,2,3,1,3,3238,3630,2026,2418
_DSC9856.tif,2,4,2,3,2,0,3189,3583,2292,2686
_DSC9856.tif,2,4,2,3,3,4,3212,3636,2651,3075
_DSC9856.tif,2,4,2,3,4,0,3684,3970,2418,2704
_DSC9856.tif,2,4,2,3,5,0,3623,3923,2056,2356
_DSC9856.tif,2,4,2,4,1,4,4570,4862,2054,2346
_DSC9856.tif,2,4,2,4,2,0,4480,4760,2342,2622
_DSC9856.tif,2,4,2,4,3,5,4518,4868,2608,2958
