img,maxrow,maxcol,row,col,pos,score,x1,x2,y1,y2
DSC_9239.TIF,3,3,1,1,1,4,590,882,267,559
DSC_9239.TIF,3,3,1,1,2,4,404,714,535,845
DSC_9239.TIF,3,3,1,1,3,3,374,766,836,1228
DSC_9239.TIF,3,3,1,1,5,4,1101,1369,596,864
DSC_9239.TIF,3,3,1,3,1,5,3522,3876,127,481
DSC_9239.TIF,3,3,1,3,2,2,3425,3727,472,774
DSC_9239.TIF,3,3,1,3,3,1,3404,3686,830,1112
DSC_9239.TIF,3,3,1,3,6,5,3870,4150,127,407
DSC_9239.TIF,3,3,2,2,3,3,1898,2230,1408,1740
DSC_9239.TIF,3,3,2,2,4,3,2574,2810,1506,1742
DSC_9239.TIF,3,3,2,2,5,3,2541,2861,1078,1398
DSC_9239.TIF,3,3,2,2,6,4,2474,2798,736,1060
DSC_9239.TIF,3,3,3,1,1,4,988,1256,1605,1873
DSC_9239.TIF,3,3,3,1,4,2,1492,1734,2249,2491
DSC_9239.TIF,3,3,3,1,5,3,1453,1733,1924,2204
DSC_9239.TIF,3,3,3,1,6,4,1262,1514,1557,1809
DSC_9239.TIF,3,3,3,3,1,2,3085,3405,1570,1890
DSC_9239.TIF,3,3,3,3,2,3,2907,3261,1896,2250
DSC_9239.TIF,3,3,3,3,3,2,2934,3230,2311,2607
DSC_9239.TIF,3,3,3,3,5,4,3594,3926,1960,2292
_DSC0025-AVRPib.tif,1,4,1,1,1,0,626,1108,1644,2126
_DSC0025-AVRPib.tif,1,4,1,1,2,0,1178,1584,1664,2070
_DSC0025-AVRPib.tif,1,4,1,2,1,2,1794,2238,1644,2088
_DSC0025-AVRPib.tif,1,4,1,2,2,0,2358,2688,1734,2064
_DSC0025-AVRPib.tif,1,4,1,3,1,2,3298,3552,1740,1994
_DSC0025-AVRPib.tif,1,4,1,3,2,0,3533,3843,1626,1936
_DSC0025-AVRPib.tif,1,4,1,4,1,0,4033,4351,1638,1956
_DSC0025-AVRPib.tif,1,4,1,4,2,0,4331,4719,1562,1950
DSC_3616.tif,3,3,1,2,4,4,1993,2297,1230,1534
DSC_3616.tif,3,3,1,2,5,4,1980,2300,902,1222
DSC_3616.tif,3,3,1,2,6,5,1896,2166,603,873
DSC_3616.tif,3,3,2,1,1,5,814,1066,1712,1964
DSC_3616.tif,3,3,2,1,2,2,561,873,1938,2250
DSC_3616.tif,3,3,2,1,3,2,490,852,2335,2697
DSC_3616.tif,3,3,2,3,1,5,2082,2350,1872,2140
DSC_3616.tif,3,3,2,3,2,3,1880,2150,2106,2376
DSC_3616.tif,3,3,2,3,3,2,1888,2166,2444,2722
DSC_3616.tif,3,3,3,1,1,3,860,1130,3194,3464
DSC_3616.tif,3,3,3,1,2,2,575,877,3430,3732
DSC_3616.tif,3,3,3,1,3,1,527,805,3808,4086
DSC_3616.tif,3,3,3,3,4,3,2503,2731,3834,4062
DSC_3616.tif,3,3,3,3,5,4,2494,2756,3488,3750
DSC_3616.tif,3,3,3,3,6,4,2376,2596,3243,3463
DSC_0110.TIF,3,3,1,1,3,4,363,641,1096,1374
DSC_0110.TIF,3,3,1,1,4,3,916,1210,1038,1332
DSC_0110.TIF,3,3,1,3,2,5,1990,2276,793,1079
DSC_0110.TIF,3,3,1,3,5,5,2502,2814,696,1008
DSC_0110.TIF,3,3,2,2,2,3,1164,1500,1775,2111
DSC_0110.TIF,3,3,2,2,5,2,1702,1998,1798,2094
DSC_0110.TIF,3,3,3,1,1,2,599,877,2814,3092
DSC_0110.TIF,3,3,3,1,6,2,852,1172,2861,3181
DSC_0110.TIF,3,3,3,3,2,3,1942,2246,3336,3640
DSC_0110.TIF,3,3,3,3,5,4,2520,2866,3370,3716
_DSC8785.tif,2,4,1,1,1,0,807,1029,744,966
_DSC8785.tif,2,4,1,1,2,1,654,844,899,1089
_DSC8785.tif,2,4,1,1,3,0,639,861,1144,1366
_DSC8785.tif,2,4,1,1,4,0,835,1019,1334,1518
_DSC8785.tif,2,4,1,1,5,0,1089,1261,1358,1530
_DSC8785.tif,2,4,1,1,6,3,1194,1346,1165,1317
_DSC8785.tif,2,4,1,1,7,1,1200,1328,952,1080
_DSC8785.tif,2,4,1,1,8,0,1060,1226,758,924
_DSC8785.tif,2,4,1,2,1,3,1828,2000,698,870
_DSC8785.tif,2,4,1,2,2,2,1626,1860,836,1070
_DSC8785.tif,2,4,1,2,3,0,1542,1740,1079,1277
_DSC8785.tif,2,4,1,2,4,0,1581,1771,1308,1498
_DSC8785.tif,2,4,1,2,5,0,2006,2292,1388,1674
_DSC8785.tif,2,4,1,2,6,4,2216,2386,1226,1396
_DSC8785.tif,2,4,1,2,7,0,2152,2336,978,1162
_DSC8785.tif,2,4,1,2,8,0,2025,2241,756,972
_DSC8785.tif,2,4,1,3,1,0,3276,3446,776,946
_DSC8785.tif,2,4,1,3,2,0,3130,3326,988,1184
_DSC8785.tif,2,4,1,3,3,1,3066,3256,1194,1384
_DSC8785.tif,2,4,1,3,4,0,3253,3437,1352,1536
_DSC8785.tif,2,4,1,3,5,0,3568,3758,1245,1435
_DSC8785.tif,2,4,1,3,6,0,3650,3904,1052,1306
_DSC8785.tif,2,4,1,3,7,2,3592,3814,810,1032
_DSC8785.tif,2,4,1,3,8,0,3491,3681,692,882
_DSC8785.tif,2,4,1,4,1,2,4488,4678,594,784
_DSC8785.tif,2,4,1,4,2,0,4344,4522,788,966
_DSC8785.tif,2,4,1,4,3,4,4196,4430,1033,1267
_DSC8785.tif,2,4,1,4,4,1,4312,4592,1314,1594
_DSC8785.tif,2,4,1,4,5,1,4710,4994,1375,1659
_DSC8785.tif,2,4,1,4,6,1,4950,5178,1178,1406
_DSC8785.tif,2,4,1,4,7,2,4789,5073,852,1136
_DSC8785.tif,2,4,1,4,8,0,4719,4947,636,864
_DSC8785.tif,2,4,2,1,1,0,804,1058,1924,2178
_DSC8785.tif,2,4,2,1,2,1,686,876,2117,2307
_DSC8785.tif,2,4,2,1,3,1,630,820,2330,2520
_DSC8785.tif,2,4,2,1,4,2,681,965,2540,2824
_DSC8785.tif,2,4,2,1,5,0,1134,1368,2578,2812
_DSC8785.tif,2,4,2,1,6,1,1290,1492,2387,2589
_DSC8785.tif,2,4,2,1,7,0,1282,1486,2184,2388
_DSC8785.tif,2,4,2,1,8,3,1106,1358,1972,2224
_DSC8785.tif,2,4,2,2,1,0,1936,2120,2000,2184
_DSC8785.tif,2,4,2,2,2,1,1711,1921,2126,2336
_DSC8785.tif,2,4,2,2,3,1,1895,2035,2330,2470
_DSC8785.tif,2,4,2,2,4,4,1734,2026,2441,2733
_DSC8785.tif,2,4,2,2,5,0,2120,2298,2570,2748
_DSC8785.tif,2,4,2,2,6,1,2298,2488,2482,2672
_DSC8785.tif,2,4,2,2,7,1,2342,2494,2269,2421
_DSC8785.tif,2,4,2,2,8,4,2196,2386,2044,2234
_DSC8785.tif,2,4,2,3,1,5,3377,3579,1842,2044
_DSC8785.tif,2,4,2,3,2,0,3228,3436,2064,2272
_DSC8785.tif,2,4,2,3,3,0,3084,3314,2326,2556
_DSC8785.tif,2,4,2,3,4,0,3292,3564,2540,2812
_DSC8785.tif,2,4,2,3,5,0,3700,3936,2539,2775
_DSC8785.tif,2,4,2,3,6,0,3802,4030,2295,2523
_DSC8785.tif,2,4,2,3,7,4,3745,3993,1980,2228
_DSC8785.tif,2,4,2,3,8,0,3662,3846,1828,2012
_DSC8785.tif,2,4,2,4,1,2,4494,4734,1956,2196
_DSC8785.tif,2,4,2,4,2,1,4266,4512,2169,2415
_DSC8785.tif,2,4,2,4,3,0,4436,4658,2364,2586
_DSC8785.tif,2,4,2,4,4,0,4461,4709,2558,2806
_DSC8785.tif,2,4,2,4,5,0,4766,4956,2682,2872
_DSC8785.tif,2,4,2,4,6,0,4894,5108,2470,2684
DSC_3617.tif,3,3,1,2,1,4,1484,1778,697,991
DSC_3617.tif,3,3,1,2,2,3,1328,1588,928,1188
DSC_3617.tif,3,3,1,2,3,2,1366,1644,1231,1509
DSC_3617.tif,3,3,2,1,4,4,1125,1555,2124,2554
DSC_3617.tif,3,3,2,1,5,4,1197,1467,2040,2310
DSC_3617.tif,3,3,2,1,6,4,1121,1415,1754,2048
