img,maxrow,maxcol,row,col,pos,score,x1,x2,y1,y2
DSC_0803.tif,3,3,1,1,2,4,534,780,394,640
DSC_0803.tif,3,3,1,1,3,0,360,710,668,1018
DSC_0803.tif,3,3,1,1,4,0,408,718,1053,1363
DSC_0803.tif,3,3,1,1,5,0,984,1320,809,1145
DSC_0803.tif,3,3,1,1,6,3,892,1138,611,857
DSC_0803.tif,3,3,1,2,1,3,822,1068,341,587
DSC_0803.tif,3,3,1,3,1,3,2247,2437,366,556
DSC_0803.tif,3,3,1,3,2,6,2092,2324,591,823
DSC_0803.tif,3,3,1,3,4,0,2584,2852,896,1164
DSC_0803.tif,3,3,1,3,5,0,2514,2808,549,843
DSC_0803.tif,3,3,1,3,6,3,2430,2676,327,573
DSC_0803.tif,3,3,2,2,1,3,1450,1668,1748,1966
DSC_0803.tif,3,3,2,2,2,5,1352,1604,2002,2254
DSC_0803.tif,3,3,2,2,3,6,1383,1643,2324,2584
DSC_0803.tif,3,3,2,2,4,0,1854,2142,2241,2529
DSC_0803.tif,3,3,2,2,5,0,1777,2085,1918,2226
DSC_0803.tif,3,3,2,2,6,0,1728,1994,1641,1907
DSC_0803.tif,3,3,3,1,1,0,482,728,2928,3174
DSC_0803.tif,3,3,3,1,2,3,542,822,3156,3436
DSC_0803.tif,3,3,3,1,3,4,577,823,3490,3736
DSC_0803.tif,3,3,3,1,4,5,956,1174,3468,3686
DSC_0803.tif,3,3,3,1,5,0,853,1163,3096,3406
DSC_0803.tif,3,3,3,1,6,0,710,998,2809,3097
DSC_0803.tif,3,3,3,3,1,0,2262,2522,2963,3223
DSC_0803.tif,3,3,3,3,2,0,2083,2377,3266,3560
DSC_0803.tif,3,3,3,3,3,3,2058,2324,3617,3883
DSC_0803.tif,3,3,3,3,4,5,2584,2824,3545,3785
DSC_0803.tif,3,3,3,3,5,6,2634,2872,3294,3532
DSC_0803.tif,3,3,3,3,6,0,2563,2809,3026,3272
DSC_1174.tif,3,3,1,1,1,1,548,816,186,454
DSC_1174.tif,3,3,1,1,2,0,310,632,454,776
DSC_1174.tif,3,3,1,1,3,0,337,633,850,1146
DSC_1174.tif,3,3,1,1,4,3,906,1174,748,1016
DSC_1174.tif,3,3,1,1,5,6,802,1046,494,738
DSC_1174.tif,3,3,1,1,6,6,861,1079,246,464
DSC_1174.tif,3,3,1,3,2,0,1798,2050,644,896
DSC_1174.tif,3,3,1,3,3,0,1794,2068,1012,1286
DSC_1174.tif,3,3,1,3,4,0,2310,2606,843,1139
DSC_1174.tif,3,3,1,3,5,4,2255,2501,556,802
DSC_1174.tif,3,3,1,3,6,5,2086,2324,363,601
DSC_1174.tif,3,3,2,2,3,0,1090,1384,2139,2433
DSC_1174.tif,3,3,2,2,4,0,1678,1980,2026,2328
DSC_1174.tif,3,3,2,2,5,0,1504,1812,1753,2061
DSC_1174.tif,3,3,3,1,1,2,503,699,2880,3076
DSC_1174.tif,3,3,3,1,2,4,433,657,3188,3412
DSC_1174.tif,3,3,3,1,3,5,449,675,3440,3666
DSC_1174.tif,3,3,3,1,4,0,976,1250,3311,3585
DSC_1174.tif,3,3,3,1,5,0,769,1065,3082,3378
DSC_1174.tif,3,3,3,1,6,0,707,965,2824,3082
DSC_1174.tif,3,3,3,3,1,0,2146,2398,2746,2998
DSC_1174.tif,3,3,3,3,2,2,2078,2318,3075,3315
DSC_1174.tif,3,3,3,3,4,5,2616,2834,3364,3582
DSC_1174.tif,3,3,3,3,5,0,2507,2795,2978,3266
DSC_1174.tif,3,3,3,3,6,0,2433,2665,2710,2942
DSC_1177.tif,3,3,1,1,1,5,520,724,391,595
DSC_1177.tif,3,3,1,1,2,5,408,668,629,889
DSC_1177.tif,3,3,1,1,3,0,486,780,876,1170
DSC_1177.tif,3,3,1,1,4,0,952,1254,760,1062
DSC_1177.tif,3,3,1,1,5,4,991,1243,486,738
DSC_1177.tif,3,3,1,1,6,4,766,984,327,545
DSC_1177.tif,3,3,1,3,1,5,1820,2050,539,769
DSC_1177.tif,3,3,1,3,2,4,1764,1994,749,979
DSC_1177.tif,3,3,1,3,3,3,1767,1985,1040,1258
DSC_1177.tif,3,3,1,3,4,0,2234,2522,843,1131
DSC_1177.tif,3,3,1,3,5,0,2164,2430,629,895
DSC_1177.tif,3,3,1,3,6,3,2122,2338,441,657
DSC_1177.tif,3,3,2,1,2,4,1226,1450,1868,2092
DSC_1177.tif,3,3,2,1,3,5,1174,1418,2136,2380
DSC_1177.tif,3,3,2,1,4,5,1264,1510,2380,2626
DSC_1177.tif,3,3,2,1,5,3,1764,2002,2332,2570
DSC_1177.tif,3,3,2,1,6,0,1664,1994,1945,2275
DSC_1177.tif,3,3,2,2,1,0,1462,1742,1700,1980
DSC_1177.tif,3,3,2,2,2,4,1166,1390,2136,2360
DSC_1177.tif,3,3,2,2,3,3,1250,1490,2380,2620
DSC_1177.tif,3,3,2,2,4,3,1767,1991,2346,2570
DSC_1177.tif,3,3,2,2,5,0,1668,1992,1938,2262
DSC_1177.tif,3,3,2,2,6,0,1462,1714,1721,1973
DSC_1177.tif,3,3,3,1,1,0,444,660,2715,2931
DSC_1177.tif,3,3,3,1,2,4,338,548,3003,3213
DSC_1177.tif,3,3,3,1,3,4,384,622,3252,3490
DSC_1177.tif,3,3,3,1,4,4,816,1032,3266,3482
DSC_1177.tif,3,3,3,1,5,3,816,998,2984,3166
DSC_1177.tif,3,3,3,1,6,0,654,892,2690,2928
DSC_1177.tif,3,3,3,3,1,0,2226,2480,2612,2866
DSC_1177.tif,3,3,3,3,2,0,2036,2310,2900,3174
DSC_1177.tif,3,3,3,3,3,5,2156,2408,3238,3490
DSC_1177.tif,3,3,3,3,4,4,2620,2852,3251,3483
DSC_1177.tif,3,3,3,3,5,5,2525,2729,3012,3216
DSC_1177.tif,3,3,3,3,6,4,2556,2794,2700,2938
DSC_1344.tif,3,3,1,1,2,0,576,864,493,781
DSC_1344.tif,3,3,1,1,3,0,521,801,858,1138
DSC_1344.tif,3,3,1,1,4,0,1096,1378,808,1090
DSC_1344.tif,3,3,1,1,5,5,1050,1248,548,746
DSC_1344.tif,3,3,1,3,1,5,2072,2248,482,658
DSC_1344.tif,3,3,1,3,3,0,1952,2248,944,1240
DSC_1344.tif,3,3,1,3,4,0,2430,2760,896,1226
DSC_1344.tif,3,3,1,3,5,0,2380,2648,622,890
DSC_1344.tif,3,3,1,3,6,2,2282,2494,411,623
DSC_1344.tif,3,3,2,2,1,1,1314,1538,1675,1899
DSC_1344.tif,3,3,2,2,2,3,1223,1441,1918,2136
DSC_1344.tif,3,3,2,2,3,4,1257,1483,2268,2494
DSC_1344.tif,3,3,2,2,4,0,1764,2002,2241,2479
DSC_1344.tif,3,3,2,2,5,0,1748,2008,1886,2146
DSC_1344.tif,3,3,2,2,6,0,1644,1918,1640,1914
DSC_1344.tif,3,3,3,1,4,3,911,1121,3350,3560
DSC_1344.tif,3,3,3,1,5,0,864,1160,2938,3234
DSC_1344.tif,3,3,3,1,6,0,654,942,2640,2928
DSC_1344.tif,3,3,3,3,1,0,2164,2394,2852,3082
DSC_1344.tif,3,3,3,3,2,0,2016,2304,3142,3430
DSC_1344.tif,3,3,3,3,3,4,2188,2406,3490,3708
DSC_1344.tif,3,3,3,3,4,5,2542,2796,3370,3624
DSC_1344.tif,3,3,3,3,5,6,2584,2794,3160,3370
DSC_1344.tif,3,3,3,3,6,0,2514,2752,2880,3118
DSC_1345.tif,3,3,1,1,2,0,478,822,478,822
DSC_1345.tif,3,3,1,1,4,1,928,1250,753,1075
DSC_1345.tif,3,3,1,1,5,3,897,1093,492,688
DSC_1345.tif,3,3,1,3,2,0,1935,2273,604,942
DSC_1345.tif,3,3,1,3,3,0,1918,2234,997,1313
DSC_1345.tif,3,3,1,3,4,0,2433,2741,872,1180
DSC_1345.tif,3,3,1,3,5,3,2419,2645,576,802
DSC_1345.tif,3,3,1,3,6,4,2304,2528,377,601
DSC_1345.tif,3,3,2,2,1,3,1594,1778,1569,1753
