img,maxrow,maxcol,row,col,pos,score,x1,x2,y1,y2
DSC_2871.tif,1,2,1,1,1,1,541,927,1594,1980
DSC_2871.tif,1,2,1,1,2,0,470,890,1990,2410
DSC_2871.tif,1,2,1,1,3,0,949,1369,1964,2384
DSC_2871.tif,1,2,1,1,4,4,916,1278,1610,1972
DSC_2871.tif,1,2,1,2,1,0,2061,2423,1686,2048
DSC_2871.tif,1,2,1,2,2,0,1938,2394,2035,2491
DSC_2871.tif,1,2,1,2,3,0,2419,2849,2056,2486
DSC_2871.tif,1,2,1,2,4,5,2363,2735,1702,2074
DSC_8264.tif,3,3,1,1,1,0,600,928,212,540
DSC_8264.tif,3,3,1,1,2,0,418,790,514,886
DSC_8264.tif,3,3,1,1,3,0,600,962,805,1167
DSC_8264.tif,3,3,1,1,4,3,1041,1353,734,1046
DSC_8264.tif,3,3,1,1,5,5,1012,1256,464,708
DSC_8264.tif,3,3,1,1,6,5,902,1130,300,528
DSC_8264.tif,3,3,1,3,1,6,2184,2444,330,590
DSC_8264.tif,3,3,1,3,2,0,1951,2297,498,844
DSC_8264.tif,3,3,1,3,3,0,1922,2310,826,1214
DSC_8264.tif,3,3,1,3,4,0,2410,2798,826,1214
DSC_8264.tif,3,3,1,3,5,5,2452,2730,556,834
DSC_8264.tif,3,3,1,3,6,6,2428,2688,313,573
DSC_8264.tif,3,3,2,2,1,4,1361,1607,1466,1712
DSC_8264.tif,3,3,2,2,2,4,1290,1534,1682,1926
DSC_8264.tif,3,3,2,2,3,0,1306,1618,1917,2229
DSC_8264.tif,3,3,2,2,4,0,1699,2061,1922,2284
DSC_8264.tif,3,3,2,2,5,0,1686,2022,1539,1875
DSC_8264.tif,3,3,2,2,6,3,1572,1800,1416,1644
DSC_8264.tif,3,3,3,1,1,4,582,886,2789,3093
DSC_8264.tif,3,3,3,1,2,5,591,843,3084,3336
DSC_8264.tif,3,3,3,1,3,4,704,982,3294,3572
DSC_8264.tif,3,3,3,1,4,0,1066,1446,3210,3590
DSC_8264.tif,3,3,3,1,5,0,1012,1358,2873,3219
DSC_8264.tif,3,3,3,1,6,2,881,1143,2696,2958
DSC_8264.tif,3,3,3,3,1,0,1938,2224,2638,2924
DSC_8264.tif,3,3,3,3,2,2,1980,2258,2899,3177
DSC_8264.tif,3,3,3,3,4,3,2439,2727,3016,3304
DSC_8264.tif,3,3,3,3,5,0,2342,2620,2755,3033
DSC_8264.tif,3,3,3,3,6,0,2242,2536,2525,2819
DSC_1178.tif,3,3,1,1,1,6,654,898,372,616
DSC_1178.tif,3,3,1,1,2,0,590,878,569,857
DSC_1178.tif,3,3,1,1,3,0,548,844,877,1173
DSC_1178.tif,3,3,1,1,4,4,999,1319,910,1230
DSC_1178.tif,3,3,1,1,5,6,1045,1323,582,860
DSC_1178.tif,3,3,1,1,6,6,974,1210,346,582
DSC_1178.tif,3,3,1,3,1,5,1880,2132,418,670
DSC_1178.tif,3,3,1,3,2,6,1786,2032,737,983
DSC_1178.tif,3,3,1,3,3,0,1778,2116,1049,1387
DSC_1178.tif,3,3,1,3,4,0,2300,2604,915,1219
DSC_1178.tif,3,3,1,3,5,6,2234,2554,616,936
DSC_1178.tif,3,3,1,3,6,6,2153,2439,304,590
DSC_1178.tif,3,3,2,2,1,6,1374,1618,1518,1762
DSC_1178.tif,3,3,2,2,2,5,1316,1602,1749,2035
DSC_1178.tif,3,3,2,2,3,4,1252,1488,2234,2470
DSC_1178.tif,3,3,2,2,4,0,1686,1998,2040,2352
DSC_1178.tif,3,3,2,2,5,0,1626,1914,1739,2027
DSC_1178.tif,3,3,2,2,6,4,1610,1872,1475,1737
DSC_1178.tif,3,3,3,1,1,4,545,823,2662,2940
DSC_1178.tif,3,3,3,1,2,5,419,721,2992,3294
DSC_1178.tif,3,3,3,1,3,6,600,878,3291,3569
DSC_1178.tif,3,3,3,1,4,4,1084,1328,3236,3480
DSC_1178.tif,3,3,3,1,5,0,962,1282,2874,3194
DSC_1178.tif,3,3,3,1,6,0,818,1156,2578,2916
DSC_1178.tif,3,3,3,3,1,0,2141,2427,2730,3016
DSC_1178.tif,3,3,3,3,2,4,2032,2334,3004,3306
DSC_1178.tif,3,3,3,3,3,5,2082,2352,3358,3628
DSC_1178.tif,3,3,3,3,4,5,2600,2844,3244,3488
DSC_1178.tif,3,3,3,3,5,6,2519,2789,2932,3202
DSC_8263.tif,3,3,1,1,1,6,658,936,388,666
DSC_8263.tif,3,3,1,1,2,0,582,936,642,996
DSC_8263.tif,3,3,1,1,3,0,477,923,962,1408
DSC_8263.tif,3,3,1,1,4,0,1030,1408,920,1298
DSC_8263.tif,3,3,1,1,5,3,978,1274,666,962
DSC_8263.tif,3,3,1,1,6,5,882,1168,422,708
DSC_8263.tif,3,3,1,3,5,0,2360,2696,646,982
DSC_8263.tif,3,3,1,3,6,3,2216,2502,477,763
DSC_8263.tif,3,3,2,2,1,5,1308,1534,1754,1980
DSC_8263.tif,3,3,2,2,2,5,1240,1484,1935,2179
DSC_8263.tif,3,3,2,2,3,6,1358,1618,2112,2372
DSC_8263.tif,3,3,2,2,4,0,1668,2006,2009,2347
DSC_8263.tif,3,3,2,2,5,0,1636,1964,1715,2043
DSC_8263.tif,3,3,2,2,6,1,1492,1728,1576,1812
DSC_8263.tif,3,3,3,1,1,0,869,1189,2722,3042
DSC_8263.tif,3,3,3,1,2,4,827,1097,3016,3286
DSC_8263.tif,3,3,3,1,3,5,734,1012,3244,3522
DSC_8263.tif,3,3,3,1,4,6,1117,1379,3328,3590
DSC_8263.tif,3,3,3,1,5,0,1167,1479,3000,3312
DSC_8263.tif,3,3,3,1,6,0,1126,1378,2722,2974
DSC_8263.tif,3,3,3,3,1,0,2125,2495,2806,3176
DSC_8263.tif,3,3,3,3,2,0,2006,2394,3152,3540
DSC_8263.tif,3,3,3,3,3,2,2098,2486,3476,3864
DSC_8263.tif,3,3,3,3,4,5,2630,2924,3430,3724
DSC_8263.tif,3,3,3,3,5,6,2617,2903,3152,3438
DSC_8263.tif,3,3,3,3,6,0,2512,2814,2874,3176
_DSC7622.tif,3,3,1,1,1,0,800,1114,648,962
_DSC7622.tif,3,3,1,1,2,0,611,933,944,1266
_DSC7622.tif,3,3,1,1,3,0,562,934,1319,1691
_DSC7622.tif,3,3,1,1,4,4,1238,1504,1244,1510
_DSC7622.tif,3,3,1,1,5,5,1124,1362,991,1229
_DSC7622.tif,3,3,1,1,6,1,1124,1410,676,962
_DSC7622.tif,3,3,1,3,1,1,2223,2519,686,982
_DSC7622.tif,3,3,1,3,2,0,1980,2314,952,1286
_DSC7622.tif,3,3,1,3,3,0,2099,2481,1428,1810
_DSC7622.tif,3,3,1,3,4,0,2675,3019,1266,1610
_DSC7622.tif,3,3,1,3,5,6,2600,2924,948,1272
_DSC7622.tif,3,3,1,3,6,5,2570,2808,672,910
_DSC7622.tif,3,3,2,2,1,5,1696,1924,2233,2461
_DSC7622.tif,3,3,2,2,2,1,1596,1928,2448,2780
_DSC7622.tif,3,3,2,2,3,0,1438,1780,2724,3066
_DSC7622.tif,3,3,2,2,4,0,2023,2319,2704,3000
_DSC7622.tif,3,3,2,2,5,0,1952,2248,2437,2733
_DSC7622.tif,3,3,2,2,6,6,1923,2219,2142,2438
_DSC7622.tif,3,3,3,1,1,4,658,924,3594,3860
_DSC7622.tif,3,3,3,1,2,6,624,900,3884,4160
_DSC7622.tif,3,3,3,1,3,1,592,906,4208,4522
_DSC7622.tif,3,3,3,1,4,0,1020,1410,4056,4446
_DSC7622.tif,3,3,3,1,5,0,975,1281,3722,4028
_DSC7622.tif,3,3,3,1,6,0,906,1172,3490,3756
_DSC7622.tif,3,3,3,3,1,0,2186,2528,3608,3950
_DSC7622.tif,3,3,3,3,2,6,2162,2466,3966,4270
_DSC7622.tif,3,3,3,3,3,3,2256,2562,4255,4561
_DSC7622.tif,3,3,3,3,4,0,2732,3094,4207,4569
_DSC7622.tif,3,3,3,3,5,0,2590,2942,3790,4142
_DSC7622.tif,3,3,3,3,6,0,2461,2795,3494,3828
DSC_7585.TIF,3,3,1,2,1,4,1366,1636,274,544
DSC_7585.TIF,3,3,1,2,2,3,1202,1530,574,902
DSC_7585.TIF,3,3,1,2,3,2,1214,1576,915,1277
DSC_7585.TIF,3,3,1,2,4,2,1786,2106,860,1180
DSC_7585.TIF,3,3,1,2,5,3,1736,2048,532,844
DSC_7585.TIF,3,3,1,2,6,4,1644,1888,262,506
DSC_7585.TIF,3,3,2,1,1,4,666,920,1377,1631
DSC_7585.TIF,3,3,2,1,2,3,410,772,1694,2056
DSC_7585.TIF,3,3,2,1,3,1,514,860,2014,2360
DSC_7585.TIF,3,3,2,1,4,2,1172,1466,1888,2182
DSC_7585.TIF,3,3,2,1,5,4,1012,1332,1543,1863
DSC_7585.TIF,3,3,2,1,6,4,910,1198,1297,1585
DSC_7585.TIF,3,3,2,3,1,4,2014,2300,1341,1627
DSC_7585.TIF,3,3,2,3,2,3,1867,2179,1584,1896
DSC_7585.TIF,3,3,2,3,3,1,1867,2203,1956,2292
DSC_7585.TIF,3,3,2,3,4,0,2465,2785,1980,2300
DSC_7585.TIF,3,3,2,3,5,3,2382,2684,1594,1896
DSC_7585.TIF,3,3,2,3,6,3,2293,2571,1332,1610
DSC_7585.TIF,3,3,3,1,1,4,620,964,2866,3210
DSC_7585.TIF,3,3,3,1,2,4,490,810,3202,3522
