img,maxrow,maxcol,row,col,pos,score,x1,x2,y1,y2
DSC_0803.tif,3,3,1,1,1,5,541,777,388,624
DSC_0803.tif,3,3,1,1,2,0,396,694,686,984
DSC_0803.tif,3,3,1,1,3,0,388,746,1016,1374
DSC_0803.tif,3,3,1,1,4,0,1001,1299,818,1116
DSC_0803.tif,3,3,1,1,5,4,870,1176,577,883
DSC_0803.tif,3,3,1,1,6,5,792,1098,282,588
DSC_0803.tif,3,3,1,3,1,5,2230,2432,352,554
DSC_0803.tif,3,3,1,3,2,6,2086,2322,598,834
DSC_0803.tif,3,3,1,3,3,1,2019,2291,932,1204
DSC_0803.tif,3,3,1,3,4,0,2589,2871,904,1186
DSC_0803.tif,3,3,1,3,5,0,2528,2800,559,831
DSC_0803.tif,3,3,1,3,6,5,2419,2699,308,588
DSC_0803.tif,3,3,2,2,1,4,1431,1677,1720,1966
DSC_0803.tif,3,3,2,2,2,5,1352,1590,2001,2239
DSC_0803.tif,3,3,2,2,3,6,1378,1634,2330,2586
DSC_0803.tif,3,3,2,2,4,0,1883,2155,2230,2502
DSC_0803.tif,3,3,2,2,5,0,1774,2090,1896,2212
DSC_0803.tif,3,3,2,2,6,0,1729,2001,1616,1888
DSC_0803.tif,3,3,3,1,1,0,466,720,2914,3168
DSC_0803.tif,3,3,3,1,2,3,518,800,3159,3441
DSC_0803.tif,3,3,3,1,3,4,554,818,3463,3727
DSC_0803.tif,3,3,3,1,4,5,958,1194,3454,3690
DSC_0803.tif,3,3,3,1,5,0,861,1141,3090,3370
DSC_0803.tif,3,3,3,1,6,0,720,1002,2803,3085
DSC_0803.tif,3,3,3,3,1,0,2248,2510,2950,3212
DSC_0803.tif,3,3,3,3,2,0,2090,2422,3236,3568
DSC_0803.tif,3,3,3,3,3,2,2046,2344,3607,3905
DSC_0803.tif,3,3,3,3,4,5,2569,2875,3520,3826
DSC_0803.tif,3,3,3,3,5,6,2652,2852,3310,3510
DSC_0803.tif,3,3,3,3,6,0,2520,2826,2976,3282
DSC_0806.tif,3,3,1,1,1,0,422,686,242,506
DSC_0806.tif,3,3,1,1,2,4,422,650,558,786
DSC_0806.tif,3,3,1,1,3,5,360,606,993,1239
DSC_0806.tif,3,3,1,1,4,5,818,1046,839,1067
DSC_0806.tif,3,3,1,1,5,0,756,1002,571,817
DSC_0806.tif,3,3,1,1,6,0,702,948,247,493
DSC_0806.tif,3,3,1,3,1,0,1764,2020,365,621
DSC_0806.tif,3,3,1,3,2,0,1602,1910,624,932
DSC_0806.tif,3,3,1,3,3,3,1597,1879,1062,1344
DSC_0806.tif,3,3,1,3,4,6,2085,2349,966,1230
DSC_0806.tif,3,3,1,3,5,6,2076,2322,668,914
DSC_0806.tif,3,3,1,3,6,0,2059,2295,370,606
DSC_0806.tif,3,3,2,2,1,0,1208,1480,1668,1940
DSC_0806.tif,3,3,2,2,2,0,1097,1361,1966,2230
DSC_0806.tif,3,3,2,2,3,0,980,1252,2238,2510
DSC_0806.tif,3,3,2,2,4,1,1536,1818,2251,2533
DSC_0806.tif,3,3,2,2,5,5,1497,1735,1984,2222
DSC_0806.tif,3,3,2,2,6,5,1492,1694,1751,1953
DSC_0806.tif,3,3,3,1,1,6,554,818,3024,3288
DSC_0806.tif,3,3,3,1,2,0,453,699,3292,3538
DSC_0806.tif,3,3,3,1,3,0,440,720,3656,3936
DSC_0806.tif,3,3,3,1,4,0,958,1300,3616,3958
DSC_0806.tif,3,3,3,1,5,3,943,1181,3300,3538
DSC_0806.tif,3,3,3,1,6,4,896,1168,3002,3274
DSC_0806.tif,3,3,3,3,1,5,1984,2194,2915,3125
DSC_0806.tif,3,3,3,3,2,6,1940,2178,3081,3319
DSC_0806.tif,3,3,3,3,3,0,1870,2168,3362,3660
DSC_0806.tif,3,3,3,3,4,0,2450,2748,3437,3735
DSC_0806.tif,3,3,3,3,5,0,2344,2624,3037,3317
DSC_0806.tif,3,3,3,3,6,3,2243,2463,2818,3038
DSC_1174.tif,3,3,1,1,1,0,518,800,176,458
DSC_1174.tif,3,3,1,1,2,0,322,584,484,746
DSC_1174.tif,3,3,1,1,3,0,360,632,878,1150
DSC_1174.tif,3,3,1,1,4,2,914,1168,751,1005
DSC_1174.tif,3,3,1,1,5,6,800,1054,492,746
DSC_1174.tif,3,3,1,1,6,6,874,1066,282,474
DSC_1174.tif,3,3,1,3,1,5,1922,2098,396,572
DSC_1174.tif,3,3,1,3,2,0,1804,2050,642,888
DSC_1174.tif,3,3,1,3,3,0,1782,2072,984,1274
DSC_1174.tif,3,3,1,3,4,0,2278,2602,826,1150
DSC_1174.tif,3,3,1,3,5,5,2238,2502,567,831
DSC_1174.tif,3,3,1,3,6,6,2106,2344,356,594
DSC_1174.tif,3,3,2,2,1,6,1221,1379,1686,1844
DSC_1174.tif,3,3,2,2,2,6,1124,1362,1904,2142
DSC_1174.tif,3,3,2,2,3,0,1080,1396,2125,2441
DSC_1174.tif,3,3,2,2,4,0,1660,1992,2038,2370
DSC_1174.tif,3,3,2,2,5,0,1528,1800,1770,2042
DSC_1174.tif,3,3,2,2,6,4,1396,1616,1563,1783
DSC_1174.tif,3,3,3,1,1,1,458,676,2858,3076
DSC_1174.tif,3,3,3,1,2,5,448,694,3173,3419
DSC_1174.tif,3,3,3,1,3,6,440,702,3424,3686
DSC_1174.tif,3,3,3,1,4,0,992,1230,3339,3577
DSC_1174.tif,3,3,3,1,5,0,774,1062,3100,3388
DSC_1174.tif,3,3,3,1,6,0,695,1001,2774,3080
DSC_1174.tif,3,3,3,3,1,0,2150,2388,2725,2963
DSC_1174.tif,3,3,3,3,2,1,2080,2336,3063,3319
DSC_1174.tif,3,3,3,3,3,1,2064,2352,3349,3637
DSC_1174.tif,3,3,3,3,4,6,2607,2827,3344,3564
DSC_1174.tif,3,3,3,3,5,0,2568,2804,2994,3230
DSC_1174.tif,3,3,3,3,6,0,2445,2691,2668,2914
DSC_1177.tif,3,3,1,1,1,5,493,703,370,580
DSC_1177.tif,3,3,1,1,2,6,404,660,619,875
DSC_1177.tif,3,3,1,1,3,0,458,720,892,1154
DSC_1177.tif,3,3,1,1,4,0,976,1238,757,1019
DSC_1177.tif,3,3,1,1,5,5,1002,1248,474,720
DSC_1177.tif,3,3,1,1,6,5,746,1018,308,580
DSC_1177.tif,3,3,1,3,1,6,1818,2064,527,773
DSC_1177.tif,3,3,1,3,2,5,1774,2002,747,975
DSC_1177.tif,3,3,1,3,3,3,1760,1988,1036,1264
DSC_1177.tif,3,3,1,3,4,0,2247,2519,878,1150
DSC_1177.tif,3,3,1,3,5,0,2199,2437,676,914
DSC_1177.tif,3,3,1,3,6,4,2101,2357,404,660
DSC_1177.tif,3,3,2,2,1,5,1217,1453,1862,2098
DSC_1177.tif,3,3,2,2,2,5,1194,1396,2150,2352
DSC_1177.tif,3,3,2,2,3,5,1264,1476,2396,2608
DSC_1177.tif,3,3,2,2,4,3,1782,1992,2358,2568
DSC_1177.tif,3,3,2,2,5,0,1678,1976,1958,2256
