img,maxrow,maxcol,row,col,pos,score,x1,x2,y1,y2
DSC_7587.TIF,3,3,1,1,1,1,1496,1842,78,424
DSC_7587.TIF,3,3,1,1,2,0,1345,1689,462,806
DSC_7587.TIF,3,3,1,1,3,0,1351,1703,826,1178
DSC_7587.TIF,3,3,1,1,4,0,1927,2259,820,1152
DSC_7587.TIF,3,3,1,1,5,0,1920,2334,366,780
DSC_7587.TIF,3,3,1,1,6,0,1811,2191,14,394
DSC_7587.TIF,3,3,1,2,1,0,1498,1840,93,435
DSC_7587.TIF,3,3,1,2,2,0,1338,1660,456,778
DSC_7587.TIF,3,3,1,2,3,0,1392,1670,864,1142
DSC_7587.TIF,3,3,1,2,4,0,1968,2242,805,1079
DSC_7587.TIF,3,3,1,2,5,0,1955,2305,414,764
DSC_7587.TIF,3,3,1,2,6,0,1843,2147,58,362
DSC_7587.TIF,3,3,2,1,1,0,675,987,1134,1446
DSC_7587.TIF,3,3,2,1,2,0,504,830,1423,1749
DSC_7587.TIF,3,3,2,1,3,0,416,710,1792,2086
DSC_7587.TIF,3,3,2,1,4,0,1121,1449,1758,2086
DSC_7587.TIF,3,3,2,1,5,0,1062,1398,1414,1750
DSC_7587.TIF,3,3,2,1,6,0,968,1280,1120,1432
DSC_7587.TIF,3,3,2,3,1,0,2225,2543,1280,1598
DSC_7587.TIF,3,3,2,3,2,0,2021,2347,1598,1924
DSC_7587.TIF,3,3,2,3,3,0,1950,2310,1973,2333
DSC_7587.TIF,3,3,2,3,4,0,2640,3000,2031,2391
DSC_7587.TIF,3,3,2,3,5,0,2675,3053,1572,1950
DSC_7587.TIF,3,3,2,3,6,1,2533,2885,1226,1578
DSC_7587.TIF,3,3,3,1,1,0,908,1200,2664,2956
DSC_7587.TIF,3,3,3,1,2,0,664,990,2901,3227
DSC_7587.TIF,3,3,3,1,3,0,556,936,3290,3670
DSC_7587.TIF,3,3,3,1,4,0,1246,1558,3395,3707
DSC_7587.TIF,3,3,3,1,5,1,1280,1572,3026,3318
DSC_7587.TIF,3,3,3,1,6,2,1186,1436,2736,2986
DSC_7587.TIF,3,3,3,3,1,0,2022,2326,2858,3162
DSC_7587.TIF,3,3,3,3,2,0,1911,2255,3156,3500
DSC_7587.TIF,3,3,3,3,3,0,1950,2296,3548,3894
DSC_7587.TIF,3,3,3,3,4,0,2600,2986,3383,3769
DSC_7587.TIF,3,3,3,3,5,0,2532,2858,2999,3325
DSC_7587.TIF,3,3,3,3,6,0,2356,2668,2705,3017
DSC_6338.tif,3,3,1,1,1,0,215,499,394,678
DSC_6338.tif,3,3,1,1,2,4,260,444,704,888
DSC_6338.tif,3,3,1,1,3,4,286,414,936,1064
DSC_6338.tif,3,3,1,1,4,0,616,854,894,1132
DSC_6338.tif,3,3,1,1,5,0,536,766,624,854
DSC_6338.tif,3,3,1,1,6,0,505,729,400,624
DSC_6338.tif,3,3,1,3,1,0,1645,1889,596,840
DSC_6338.tif,3,3,1,3,2,0,1568,1846,880,1158
DSC_6338.tif,3,3,1,3,3,1,1686,1984,1118,1416
